,,,2.49600003e-007,       0.276
,,,2.51200003e-007,       0.284
,,,2.52800003e-007,       0.276
,,,2.54400003e-007,       0.264
,,,2.56000003e-007,       0.232
,,,2.57600003e-007,       0.208
,,,2.59200003e-007,       0.188
,,,2.60800003e-007,       0.152
,,,2.62400004e-007,        0.12
,,,2.64000004e-007,       0.084
,,,2.65600004e-007,       0.052
,,,2.67200004e-007,        0.02
,,,2.68800004e-007,      -0.016
,,,2.70400004e-007,       -0.06
,,,2.72000004e-007,      -0.096
,,,2.73600004e-007,      -0.128
,,,2.75200004e-007,      -0.152
,,,2.76800004e-007,      -0.184
,,,2.78400004e-007,      -0.216
,,,2.80000004e-007,       -0.24
,,,2.81600004e-007,       -0.26
,,,2.83200004e-007,       -0.28
,,,2.84800004e-007,      -0.296
,,,2.86400004e-007,      -0.308
,,,2.88000004e-007,      -0.316
,,,2.89600004e-007,      -0.324
,,,2.91200004e-007,      -0.316
,,,2.92800004e-007,      -0.296
,,,2.94400004e-007,      -0.272
,,,2.96000004e-007,      -0.244
,,,2.97600004e-007,      -0.204
,,,2.99200004e-007,      -0.168
,,,3.00800004e-007,      -0.132
,,,3.02400004e-007,      -0.092
,,,3.04000004e-007,      -0.056
,,,3.05600004e-007,      -0.024
,,,3.07200004e-007,       0.012
,,,3.08800004e-007,       0.052
,,,3.10400004e-007,       0.076
,,,3.12000004e-007,       0.116
,,,3.13600004e-007,       0.144
,,,3.15200004e-007,       0.176
,,,3.16800004e-007,       0.196
,,,3.18400004e-007,       0.208
,,,3.20000004e-007,       0.232
,,,3.21600004e-007,       0.256
,,,3.23200004e-007,       0.264
,,,3.24800004e-007,       0.272
,,,3.26400004e-007,       0.276
,,,3.28000004e-007,        0.28
,,,3.29600004e-007,       0.272
,,,3.31200004e-007,       0.264
,,,3.32800004e-007,        0.24
,,,3.34400004e-007,       0.208
,,,3.36000004e-007,       0.176
,,,3.37600005e-007,       0.148
,,,3.39200005e-007,       0.116
,,,3.40800005e-007,       0.076
,,,3.42400005e-007,        0.04
,,,3.44000005e-007,       0.008
,,,3.45600005e-007,      -0.024
,,,3.47200005e-007,      -0.056
,,,3.48800005e-007,      -0.092
,,,3.50400005e-007,      -0.128
,,,3.52000005e-007,       -0.16
,,,3.53600005e-007,      -0.184
,,,3.55200005e-007,       -0.22
,,,3.56800005e-007,       -0.24
,,,3.58400005e-007,      -0.256
,,,3.60000005e-007,       -0.28
,,,3.61600005e-007,      -0.296
,,,3.63200005e-007,      -0.304
,,,3.64800005e-007,      -0.312
,,,3.66400005e-007,       -0.32
,,,3.68000005e-007,      -0.308
,,,3.69600005e-007,      -0.292
,,,3.71200005e-007,       -0.26
,,,3.72800005e-007,      -0.232
,,,3.74400005e-007,        -0.2
,,,3.76000005e-007,      -0.164
,,,3.77600005e-007,      -0.132
,,,3.79200005e-007,        -0.1
,,,3.80800005e-007,      -0.056
,,,3.82400005e-007,      -0.016
,,,3.84000005e-007,        0.02
,,,3.85600005e-007,       0.052
,,,3.87200005e-007,       0.084
,,,3.88800005e-007,        0.12
,,,3.90400005e-007,       0.144
,,,3.92000005e-007,       0.172
,,,3.93600005e-007,       0.192
,,,3.95200005e-007,       0.216
,,,3.96800005e-007,       0.236
,,,3.98400005e-007,        0.26
,,,4.00000005e-007,       0.264
,,,4.01600005e-007,       0.272
,,,4.03200005e-007,       0.272
,,,4.04800005e-007,        0.28
,,,4.06400005e-007,       0.272
,,,4.08000005e-007,        0.26
,,,4.09600005e-007,       0.228
,,,4.11200005e-007,         0.2
,,,4.12800006e-007,       0.168
,,,4.14400006e-007,       0.144
,,,4.16000006e-007,       0.108
,,,4.17600006e-007,        0.08
,,,4.19200006e-007,       0.044
,,,4.20800006e-007,       0.012
,,,4.22400006e-007,      -0.024
,,,4.24000006e-007,       -0.06
,,,4.25600006e-007,      -0.092
,,,4.27200006e-007,      -0.128
,,,4.28800006e-007,      -0.164
,,,4.30400006e-007,      -0.192
,,,4.32000006e-007,      -0.212
,,,4.33600006e-007,      -0.236
,,,4.35200006e-007,      -0.256
,,,4.36800006e-007,       -0.28
,,,4.38400006e-007,      -0.296
,,,4.40000006e-007,        -0.3
,,,4.41600006e-007,      -0.308
,,,4.43200006e-007,      -0.316
,,,4.44800006e-007,      -0.292
,,,4.46400006e-007,      -0.288
,,,4.48000006e-007,      -0.268
,,,4.49600006e-007,      -0.232
,,,4.51200006e-007,      -0.204
,,,4.52800006e-007,      -0.164
,,,4.54400006e-007,       -0.12
,,,4.56000006e-007,      -0.088
,,,4.57600006e-007,      -0.052
,,,4.59200006e-007,       -0.02
,,,4.60800006e-007,        0.02
,,,4.62400006e-007,       0.052
,,,4.64000006e-007,       0.088
,,,4.65600006e-007,       0.128
,,,4.67200006e-007,       0.148
,,,4.68800006e-007,       0.176
,,,4.70400006e-007,         0.2
,,,4.72000006e-007,       0.212
,,,4.73600006e-007,       0.236
,,,4.75200006e-007,       0.248
,,,4.76800006e-007,       0.268
,,,4.78400006e-007,       0.272
,,,4.80000006e-007,       0.276
,,,4.81600006e-007,        0.28
,,,4.83200006e-007,       0.268
,,,4.84800006e-007,       0.252
,,,4.86400006e-007,       0.228
,,,4.88000007e-007,         0.2
,,,4.89600007e-007,       0.168
,,,4.91200007e-007,        0.14
,,,4.92800007e-007,       0.112
,,,4.94400007e-007,       0.076
,,,4.96000007e-007,        0.04
,,,4.97600007e-007,       0.004
,,,4.99200007e-007,      -0.024
,,,5.00800007e-007,      -0.064
,,,5.02400007e-007,      -0.096
,,,5.04000007e-007,      -0.132
,,,5.05600007e-007,       -0.16
,,,5.07200007e-007,      -0.188
,,,5.08800007e-007,      -0.224
,,,5.10400007e-007,      -0.244
,,,5.12000007e-007,      -0.268
,,,5.13600007e-007,       -0.28
,,,5.15200007e-007,      -0.288
,,,5.16800007e-007,        -0.3
,,,5.18400007e-007,      -0.304
,,,5.20000007e-007,      -0.312
,,,5.21600007e-007,      -0.304
,,,5.23200007e-007,      -0.292
,,,5.24800007e-007,      -0.264
,,,5.26400007e-007,      -0.232
,,,5.28000007e-007,        -0.2
,,,5.29600007e-007,      -0.164
,,,5.31200007e-007,      -0.128
,,,5.32800007e-007,      -0.088
,,,5.34400007e-007,      -0.056
,,,5.36000007e-007,      -0.012
,,,5.37600007e-007,       0.028
,,,5.39200007e-007,       0.056
,,,5.40800007e-007,       0.088
,,,5.42400007e-007,       0.124
,,,5.44000007e-007,       0.152
,,,5.45600007e-007,       0.172
,,,5.47200007e-007,       0.192
,,,5.48800007e-007,       0.216
,,,5.50400007e-007,       0.236
,,,5.52000007e-007,       0.248
,,,5.53600007e-007,        0.26
,,,5.55200007e-007,       0.268
,,,5.56800007e-007,       0.276
,,,5.58400007e-007,       0.276
,,,5.60000007e-007,       0.268
,,,5.61600007e-007,       0.252
,,,5.63200008e-007,       0.224
,,,5.64800008e-007,       0.196
,,,5.66400008e-007,       0.168
,,,5.68000008e-007,        0.14
,,,5.69600008e-007,       0.104
,,,5.71200008e-007,       0.064
,,,5.72800008e-007,       0.036
,,,5.74400008e-007,       0.004
,,,5.76000008e-007,      -0.036
,,,5.77600008e-007,      -0.064
,,,5.79200008e-007,      -0.104
,,,5.80800008e-007,       -0.14
,,,5.82400008e-007,      -0.164
,,,5.84000008e-007,      -0.188
,,,5.85600008e-007,       -0.22
,,,5.87200008e-007,      -0.244
,,,5.88800008e-007,      -0.264
,,,5.90400008e-007,      -0.284
,,,5.92000008e-007,      -0.304
,,,5.93600008e-007,      -0.308
,,,5.95200008e-007,      -0.308
,,,5.96800008e-007,      -0.324
,,,5.98400008e-007,      -0.308
,,,6.00000008e-007,      -0.292
,,,6.01600008e-007,      -0.268
,,,6.03200008e-007,      -0.232
,,,6.04800008e-007,        -0.2
,,,6.06400008e-007,       -0.16
,,,6.08000008e-007,      -0.132
,,,6.09600008e-007,      -0.092
,,,6.11200008e-007,      -0.048
,,,6.12800008e-007,      -0.012
,,,6.14400008e-007,       0.024
,,,6.16000008e-007,       0.064
,,,6.17600008e-007,       0.088
,,,6.19200008e-007,        0.12
,,,6.20800008e-007,       0.148
,,,6.22400008e-007,       0.172
,,,6.24000008e-007,       0.196
,,,6.25600008e-007,       0.212
,,,6.27200008e-007,       0.236
,,,6.28800008e-007,       0.248
,,,6.30400008e-007,        0.26
,,,6.32000008e-007,       0.272
,,,6.33600008e-007,       0.272
,,,6.35200008e-007,       0.276
,,,6.36800009e-007,       0.264
,,,6.38400009e-007,       0.244
,,,6.40000009e-007,        0.22
,,,6.41600009e-007,       0.192
,,,6.43200009e-007,       0.168
,,,6.44800009e-007,        0.14
,,,6.46400009e-007,         0.1
,,,6.48000009e-007,       0.072
,,,6.49600009e-007,        0.04
,,,6.51200009e-007,       0.004
,,,6.52800009e-007,      -0.032
,,,6.54400009e-007,      -0.068
,,,6.56000009e-007,      -0.096
,,,6.57600009e-007,      -0.136
,,,6.59200009e-007,      -0.168
,,,6.60800009e-007,      -0.192
,,,6.62400009e-007,      -0.228
,,,6.64000009e-007,      -0.248
,,,6.65600009e-007,      -0.272
,,,6.67200009e-007,      -0.284
,,,6.68800009e-007,      -0.304
,,,6.70400009e-007,      -0.316
,,,6.72000009e-007,      -0.316
,,,6.73600009e-007,      -0.316
,,,6.75200009e-007,      -0.308
,,,6.76800009e-007,      -0.284
,,,6.78400009e-007,      -0.264
,,,6.80000009e-007,      -0.228
,,,6.81600009e-007,      -0.188
,,,6.83200009e-007,       -0.16
,,,6.84800009e-007,      -0.116
,,,6.86400009e-007,      -0.088
,,,6.88000009e-007,      -0.048
,,,6.89600009e-007,      -0.012
,,,6.91200009e-007,       0.028
,,,6.92800009e-007,        0.06
,,,6.94400009e-007,       0.092
,,,6.96000009e-007,       0.124
,,,6.97600009e-007,       0.156
,,,6.99200009e-007,       0.176
,,,7.00800009e-007,       0.196
,,,7.02400009e-007,       0.216
,,,7.04000009e-007,        0.24
,,,7.05600009e-007,       0.252
,,,7.07200009e-007,        0.26
,,,7.08800009e-007,       0.272
,,,7.10400009e-007,        0.28
,,,7.1200001e-007,       0.276
,,,7.1360001e-007,       0.272
,,,7.1520001e-007,       0.244
,,,7.1680001e-007,        0.22
,,,7.1840001e-007,       0.192
,,,7.2000001e-007,        0.16
,,,7.2160001e-007,       0.132
,,,7.2320001e-007,         0.1
,,,7.2480001e-007,       0.064
,,,7.2640001e-007,        0.04
,,,7.2800001e-007,           0
,,,7.2960001e-007,       -0.04
,,,7.3120001e-007,      -0.076
,,,7.3280001e-007,      -0.108
,,,7.3440001e-007,       -0.14
,,,7.3600001e-007,      -0.176
,,,7.3760001e-007,      -0.212
,,,7.3920001e-007,      -0.228
,,,7.4080001e-007,      -0.248
,,,7.4240001e-007,      -0.268
,,,7.4400001e-007,      -0.292
,,,7.4560001e-007,      -0.304
,,,7.4720001e-007,      -0.308
,,,7.4880001e-007,       -0.32
,,,7.5040001e-007,      -0.316
,,,7.5200001e-007,      -0.316
,,,7.5360001e-007,      -0.288
,,,7.5520001e-007,      -0.256
,,,7.5680001e-007,       -0.22
,,,7.5840001e-007,      -0.192
,,,7.6000001e-007,      -0.156
,,,7.6160001e-007,      -0.112
,,,7.6320001e-007,       -0.08
,,,7.6480001e-007,      -0.044
,,,7.6640001e-007,           0
,,,7.6800001e-007,       0.036
,,,7.6960001e-007,       0.072
,,,7.7120001e-007,       0.108
,,,7.7280001e-007,       0.128
,,,7.7440001e-007,       0.152
,,,7.7600001e-007,        0.18
,,,7.7760001e-007,         0.2
,,,7.7920001e-007,       0.224
,,,7.8080001e-007,       0.244
,,,7.8240001e-007,        0.26
,,,7.8400001e-007,       0.264
,,,7.8560001e-007,       0.272
,,,7.87200011e-007,       0.284
,,,7.88800011e-007,       0.272
,,,7.90400011e-007,       0.264
,,,7.92000011e-007,       0.248
,,,7.93600011e-007,       0.224
,,,7.95200011e-007,       0.192
,,,7.96800011e-007,       0.164
,,,7.98400011e-007,       0.132
